File, P1, P2, Date, Workers, Time Start, Time End, Collection, Magazine Name, Structure, Sheet Notes, Volume, Year, Date Start, Date End, Issue Start, Issue End, Type, Notes, Other Data
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 2, 1958, 8/58, , 2-5, , U, "Super Science Fiction" (bimonthly)
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1958, 12/58, , 3-1, , U, "Super Science Fiction" (bimonthly)
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1959, 4/59, , 3-3, , U, "Super Science Fiction" (bimonthly)
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1959, 6/59, , 3-4, , U, "Super Science Fiction" (bimonthly)
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 3, 1959, 8/59, , 3-5, , U, "Super Science Fiction" (bimonthly)
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 5, 1949, 7/49, , 5-3, , U, "Super Science Stories"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 5, 1949, 9/49, , 5-4, , U, "Super Science Stories"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 6, 1950, 5/50, , 6-4, , , "Super Science Stories"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 7, 1950, 11/50, , 7-3, , U, "Super Science Stories"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 5, , U, "TV Sci-fi Monthly"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 8, , U, "TV Sci-fi Monthly"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , 1, 1968, 7/68, , 1-10, , U, "Tales From the Crypt"
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1972, 4/72, , 24, , U, "Thrilling Science Fiction" (mixed countries
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 19, , U, "Thrilling Science Fiction" (mixed countries
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1972, 2/72, , 23, , U, "Thrilling Science Fiction" (mixed countries
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1973, 10/73, , , , U, "Thrilling Science Fiction" (mixed countries
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1973, 12/73, , , , U, "Thrilling Science Fiction" (mixed countries
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , 1974, 6/74, , , , U, "Thrilling Science Fiction" (mixed countries
mag-066.jpg, nhinchen, mgentile555, 2/22/07, KKB; JSB, 6:25, , C/M, Misc., , , , , , , 4, , U, "Tales of Tomorrow"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 14, 1939, 12/39, , 14-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 23, 1943, 2/43, , 23-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 31, 1948, 2/48, , 31-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 32, 1948, 4/48, , 32-1, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 37, 1951, 2/51, , 37-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 38, 1951, 8/51, , 38-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 39, 1951, 10/51, , 39-1, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 39, 1952, 2/52, , 39-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 40, 1952, 6/52, , 40-2, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 41, 1952, 12/52, , 41-2, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 42, 1953, 8/53, , 42-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 43, 1953, 11/53, , 43-1, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 44, 1954*, Winter/54, , 44-3, , U, "Thrilling Wonder Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , ------------------------------------, , , , , , , 
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 10, 1962, Spring/62, , 10-2, , U, "Tomorrow"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , , , , , 1, 2, U, "Treasury of Great Science Fiction Stories"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 12, 1973, , , , , U, "TRW Space Log"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , 9, 1969-70, Winter, , 9-4, , U, "TRW Space Log"
mag-067.jpg, dnawi, mgentile555, February 22; 2007, KKB/JSB, 6:35, , C/M, Misc., , , *This item marked in the margins with "(?year?)<--We aren't sure..."), , , , , , , 
mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 87, 1994, 9/94, , 87-3 (520) [** whole issue no. in parentheses], , U, 
mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 88, 1995, 3/95, , 88-3 (526), , U, 
mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 88, 1995, 5/95, , 88-5 (528), , U, 
mag-068.jpg, dnawi, mgentile555, Feb 19; 2007, KKB, , , C/M, Fantasy & Science Fiction, monthly (Oct/Nov combined issue starting 1991 (11 issues/yr)), From 2/19/07 MagDexing New circulating magazines!! :), 88, 1995, 6/95, , 88-6 (529), , U, 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1950, Oct, Dec, 1-1, 1-3, B, 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1951, Jan, Jun, 1-4, 2-3, B, 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1951, Jul, Dec, 2-4, 3-3, B, 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1952, Jan, Jun, 3-4, 4-3, B, 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1952, Jul, Dec, 4-4, 5-3, B*, 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1953, Jan, Jun, 5-4, 6-3, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1953, Jul, Dec, 6-4, 7-3, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1954, Jan, Jun, 7-4, 8-3, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1954, Jul, Dec, 8-4, 9-3, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1955, Jan, Jun, 9-4, 10-3, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1955, Jul, Nov, 10-4, 11-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1956, Jan, Jun, 11-3, 12-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1956, Jul, Dec, 12-3, 13-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1957, Jan, Jun, 13-3, 14-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1957, Jul, Dec, 14-3, 15-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1958, Jan, Jun, 15-3, 16-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1958, Jul, Dec, 16-3, 17-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1959, Feb, Dec, 17-3, 18-2, , bimonthly
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1960, Feb, Dec, 18-3, 19-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1961, Feb, Dec, 19-3, 20-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1962, Feb, Dec, 20-3, 21-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1963, Feb, Dec, 21-3, 22-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1964, Feb, Dec, 22-3, 23-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , , 1965, Feb, Dec, 23-3, 24-2, , 
mag-069.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB, , , , Galaxy, , , *Was the B meant to apply to all issues catalogued on this page? Many are not marked B/U, , , , , , , 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1966, Feb, Dec, 24-3, 25-2, B, bimonthly
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1967, Feb, Dec, 25-3, 26-2, B, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1968, Feb, Jul, 26-3, 26-6, B, monthly from June
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1968, Aug, Dec, 27-1, 27-5, B, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1969, Jan, May, 27-6, 28-4, B, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1969, Jul, Dec, 28-5, 29-4, U, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1970, Jan, Jun, 29-5, 30-3, B, missing Feb--doesn't exist
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1970-1, Jul, Feb, 30-4, 31-3, B, Jul; Aug/Sep; Oct/Nov; Dec; Jan; Feb
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1971, Mar, Nov-Dec, 31-4, 32-3, B, switches to bimonthly in May
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1972, Jan, Nov, 32-4, 33-3, U, bimonthly still
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1973, Jan, Jul, 33-4, 33-7, B, bimonthly
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1973, Sept, Dec, 33-8, 34-3, U, monthly in Sept (misprint in Sept: says 34-8; 33-8 really)
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1974, Jan, Apr, 34-4, 34-7, U, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1974, May, Dec, 35-5, 35-12, U, #ing system [**Delta symbol
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1975, Jan, Apr, 36-1, 36-4, U, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1975, June, Oct, 36-5, 36-9, U, skip May and Nov/Dec--missing or don't exist? not sure
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1976, Jan, Mar, 37-1, 37-3, B, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1976, May, , 37-4, , , same volume as above
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1976, Sept, Dec, 37-6, 37-9, U, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1977, Mar, June, 38-1, 38-4, B, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1977, July, Nov, 38-5, 38-9, B, monthly stuff
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1977-8, Dec-Jan, June, 39-1, 39-6, U, 
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1978-9, Sept, Nov-Dec, 39-7, 39-8, B, 1 volume not series
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , , Mar-Apr, Jun-July, 39-9, 39-10, , 1 volume not series
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , , Sept-Oct, , 39-11, , , 1 volume not series
mag-070.jpg, nhinchen, mgentile555, 11/12/06, JFC; JSB; Sukrit, , , , Galaxy, varies, , , 1980, July, , 40-1, , U, 
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , , , , 1, 5, U, Orbit Science Fiction
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1955, Jan, May, 5-4, 5-6, U, Science Fiction Stories (not a series)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1955, Sept, Nov, 6-2, 6-3, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1956, May, July, 6-6, 7-1, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1956-7, Nov, May, 7-3, 7-6, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1957, Sept, , 8-2, , U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1958, Jan, May, 8-4, 8-6, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1958, June, July, 8-7, 9-1, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1958, Sept, Nov, 9-3, 9-4, U, None O: The Original Science Fiction Story; bimonthly* bimonthly
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1959, Feb, Mar, 9-6, 10-1, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1959, July, Nov, 10-3, 10-5, U, None O: The Original Science Fiction Story; bimonthly*
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1950, Mar, Oct, 3, 7, U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1951, Sept, , 13, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1951, Dec, , 15, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1952, Mar, , 17, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1952, June, , 19, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1952, Aug, , 21, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1953, Jan, Feb, 25, 26, U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1953, Apr, , 28, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1953, June, , 30, , U, Other Worlds Magazine (bimonthly)
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , , 1950, Dec, , 1-2, , U, Out of This World Adventures
mag-071.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:08, 2:21, C/M, Misc., , , * I'm not sure about None O. I just couldn't decipher the handwriting., , , , , , , 
mag-072.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:28, 2:33, C/M, Robotics Age, , Looks like Science Fact - expel from library?, , 1979-80, Summer, Fall, 1-1, 2-3, U, Quarterly; note no 1-3
mag-072.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:28, 2:33, C/M, Robotics Age, , Looks like Science Fact - expel from library?, , 1981, Jan-Feb, Nov-Dec, 3-1, 3-6, U, Bimonthly in Jan
mag-072.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:28, 2:33, C/M, Robotics Age, , Looks like Science Fact - expel from library?, , 1982, Jan-Feb, Nov-Dec, 4-1, 4-6, U, 
mag-072.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:28, 2:33, C/M, Robotics Age, , Looks like Science Fact - expel from library?, , 1983, Jan-Feb, Nov-Dec, 5-1, 5-6, U, 
mag-072.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:28, 2:33, C/M, Robotics Age, , Looks like Science Fact - expel from library?, , 1984, Jan, Mar, 6-1, 6-3, U, Monthly; page 12 of March issue: list of all back issues
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1944, Summer, , 2-7, , U, Planet Stories
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1951, Sept, , 5-2, , U, Planet Stories
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1952, Jan, , 5-4, , U, Planet Stories
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1953, Nov, , 6-3, , U, Planet Stories
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 2000, June, , 6-5, , U, Realms of Fantasy
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1953, Apr, , 1-1, , U, Rocket Stories
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1956-8, Oct, Dec, 1-1, 3-2, U, Satellite Science Fiction; bimonthly
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1959, Feb, , 3-3, , U, Satellite Science Fiction; monthly
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1959, May, , 3-6, , U, Satellite Science Fiction; monthly
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1957, May, , 1-2, , U, Saturn
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1957, July, , 1-3, , U, Saturn
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1958, Mar, , 1-5, , U, Saturn
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1950-1, Winter, Spring, 1, 2, U, Science-Adventure Space Books
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1951-2, Winter, Summerm 4, 6, 2, U, 
mag-073.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:22, 2:41, C/M, Misc, , , , 1953, Winter, , 10, , U, Science-Adventure Space Books
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1953, Feb, Mar, 1-2, 1-3, U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1953, July, , 1-5, , U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1953, Sept, , 1-6, , U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1953, Dec, , 1-6, , U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1957, Apr, , 1-3, , U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1957, June, Sept, 1-4, 1-6, U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1957, Oct, Dec, 2-1, 2-2, U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1958, Mar, , 2-4, , U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1958, Jun, , 2-6, , U, 
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1961, , , 4-21, , U, [something incomprehensible MHG: I think it says "?[Delta symbol="Change"] to British Edition"]
mag-074.jpg, nhinchen, mgentile555, 11/12/06, JSB; Sukrit, 2:49, 3:00, C/M, Science Fiction Adventures, , In general; we think this series is screwed up numerically due to having things from diff. continents, , 1961-2, , , 4-23, 5-27, U, 4-5 after #24
